Training: 2021-04-10 19:44:24,605-rank_id: 0
Training: 2021-04-11 03:35:04,295-Speed 759.20 samples/sec   Loss 11.8719   Epoch: 3   Global Step: 40100   Required: 50 hours
Training: 2021-04-11 03:35:38,106-Speed 757.16 samples/sec   Loss 11.9288   Epoch: 3   Global Step: 40150   Required: 50 hours
Training: 2021-04-11 03:36:12,026-Speed 754.72 samples/sec   Loss 11.8322   Epoch: 3   Global Step: 40200   Required: 50 hours
Training: 2021-04-11 03:36:45,968-Speed 754.23 samples/sec   Loss 11.9984   Epoch: 3   Global Step: 40250   Required: 50 hours
Training: 2021-04-11 03:37:19,965-Speed 753.03 samples/sec   Loss 11.8572   Epoch: 3   Global Step: 40300   Required: 50 hours
Training: 2021-04-11 03:37:53,891-Speed 754.58 samples/sec   Loss 12.0377   Epoch: 3   Global Step: 40350   Required: 50 hours
Training: 2021-04-11 03:38:27,252-Speed 767.38 samples/sec   Loss 11.9910   Epoch: 3   Global Step: 40400   Required: 50 hours
Training: 2021-04-11 03:39:00,958-Speed 759.51 samples/sec   Loss 11.9118   Epoch: 3   Global Step: 40450   Required: 50 hours
Training: 2021-04-11 03:39:34,801-Speed 756.44 samples/sec   Loss 11.9894   Epoch: 3   Global Step: 40500   Required: 50 hours
Training: 2021-04-11 03:40:08,523-Speed 759.17 samples/sec   Loss 11.8936   Epoch: 3   Global Step: 40550   Required: 50 hours
Training: 2021-04-11 03:40:42,226-Speed 759.59 samples/sec   Loss 11.8581   Epoch: 3   Global Step: 40600   Required: 50 hours
Training: 2021-04-11 03:41:15,912-Speed 759.97 samples/sec   Loss 11.8043   Epoch: 3   Global Step: 40650   Required: 50 hours
Training: 2021-04-11 03:41:49,334-Speed 765.98 samples/sec   Loss 11.9106   Epoch: 3   Global Step: 40700   Required: 50 hours
Training: 2021-04-11 03:42:22,992-Speed 760.59 samples/sec   Loss 11.8200   Epoch: 3   Global Step: 40750   Required: 50 hours
Training: 2021-04-11 03:42:56,351-Speed 767.42 samples/sec   Loss 11.8632   Epoch: 3   Global Step: 40800   Required: 50 hours
Training: 2021-04-11 03:43:29,729-Speed 766.98 samples/sec   Loss 11.8493   Epoch: 3   Global Step: 40850   Required: 50 hours
Training: 2021-04-11 03:44:03,091-Speed 767.36 samples/sec   Loss 12.0726   Epoch: 3   Global Step: 40900   Required: 50 hours
Training: 2021-04-11 03:44:36,507-Speed 766.10 samples/sec   Loss 11.8881   Epoch: 3   Global Step: 40950   Required: 50 hours
Training: 2021-04-11 03:45:10,048-Speed 763.27 samples/sec   Loss 11.7311   Epoch: 3   Global Step: 41000   Required: 50 hours
Training: 2021-04-11 03:45:43,426-Speed 766.99 samples/sec   Loss 11.9004   Epoch: 3   Global Step: 41050   Required: 50 hours
Training: 2021-04-11 03:46:17,023-Speed 761.98 samples/sec   Loss 11.8662   Epoch: 3   Global Step: 41100   Required: 50 hours
Training: 2021-04-11 03:46:50,416-Speed 766.64 samples/sec   Loss 11.9157   Epoch: 3   Global Step: 41150   Required: 50 hours
Training: 2021-04-11 03:47:23,799-Speed 766.87 samples/sec   Loss 11.9655   Epoch: 3   Global Step: 41200   Required: 50 hours
Training: 2021-04-11 03:47:57,164-Speed 767.27 samples/sec   Loss 12.0382   Epoch: 3   Global Step: 41250   Required: 50 hours
Training: 2021-04-11 03:48:30,916-Speed 758.50 samples/sec   Loss 11.9979   Epoch: 3   Global Step: 41300   Required: 50 hours
Training: 2021-04-11 03:49:04,400-Speed 764.55 samples/sec   Loss 12.0627   Epoch: 3   Global Step: 41350   Required: 50 hours
Training: 2021-04-11 03:49:37,797-Speed 766.54 samples/sec   Loss 12.0213   Epoch: 3   Global Step: 41400   Required: 50 hours
Training: 2021-04-11 03:50:11,192-Speed 766.61 samples/sec   Loss 11.9668   Epoch: 3   Global Step: 41450   Required: 50 hours
Training: 2021-04-11 03:50:44,591-Speed 766.49 samples/sec   Loss 11.8892   Epoch: 3   Global Step: 41500   Required: 50 hours
Training: 2021-04-11 03:51:17,953-Speed 767.35 samples/sec   Loss 11.8397   Epoch: 3   Global Step: 41550   Required: 50 hours
Training: 2021-04-11 03:51:51,354-Speed 766.46 samples/sec   Loss 11.8381   Epoch: 3   Global Step: 41600   Required: 50 hours
Training: 2021-04-11 03:52:24,735-Speed 766.91 samples/sec   Loss 11.9105   Epoch: 3   Global Step: 41650   Required: 50 hours
Training: 2021-04-11 03:52:58,107-Speed 767.12 samples/sec   Loss 11.9334   Epoch: 3   Global Step: 41700   Required: 50 hours
Training: 2021-04-11 03:53:31,509-Speed 766.45 samples/sec   Loss 11.9442   Epoch: 3   Global Step: 41750   Required: 50 hours
Training: 2021-04-11 03:54:04,867-Speed 767.44 samples/sec   Loss 11.9013   Epoch: 3   Global Step: 41800   Required: 49 hours
Training: 2021-04-11 03:54:38,258-Speed 766.69 samples/sec   Loss 11.8850   Epoch: 3   Global Step: 41850   Required: 49 hours
Training: 2021-04-11 03:55:11,638-Speed 766.92 samples/sec   Loss 11.9547   Epoch: 3   Global Step: 41900   Required: 49 hours
Training: 2021-04-11 03:55:45,074-Speed 765.65 samples/sec   Loss 11.8069   Epoch: 3   Global Step: 41950   Required: 49 hours
Training: 2021-04-11 03:56:18,485-Speed 766.24 samples/sec   Loss 11.8593   Epoch: 3   Global Step: 42000   Required: 49 hours
Training: 2021-04-11 03:56:52,431-Speed 754.13 samples/sec   Loss 11.7015   Epoch: 3   Global Step: 42050   Required: 49 hours
Training: 2021-04-11 03:57:26,068-Speed 761.09 samples/sec   Loss 11.8136   Epoch: 3   Global Step: 42100   Required: 49 hours
Training: 2021-04-11 03:57:59,486-Speed 766.06 samples/sec   Loss 11.9398   Epoch: 3   Global Step: 42150   Required: 49 hours
Training: 2021-04-11 03:58:33,108-Speed 761.43 samples/sec   Loss 11.8998   Epoch: 3   Global Step: 42200   Required: 49 hours
Training: 2021-04-11 03:59:06,484-Speed 767.01 samples/sec   Loss 12.0032   Epoch: 3   Global Step: 42250   Required: 49 hours
Training: 2021-04-11 03:59:39,875-Speed 766.69 samples/sec   Loss 11.9898   Epoch: 3   Global Step: 42300   Required: 49 hours
Training: 2021-04-11 04:00:13,474-Speed 761.95 samples/sec   Loss 11.9941   Epoch: 3   Global Step: 42350   Required: 49 hours
Training: 2021-04-11 04:00:47,025-Speed 763.04 samples/sec   Loss 11.8867   Epoch: 3   Global Step: 42400   Required: 49 hours
Training: 2021-04-11 04:01:20,998-Speed 753.54 samples/sec   Loss 11.8154   Epoch: 3   Global Step: 42450   Required: 49 hours
Training: 2021-04-11 04:01:54,628-Speed 761.25 samples/sec   Loss 11.8950   Epoch: 3   Global Step: 42500   Required: 49 hours
Training: 2021-04-11 04:02:28,004-Speed 767.03 samples/sec   Loss 11.9166   Epoch: 3   Global Step: 42550   Required: 49 hours
Training: 2021-04-11 04:03:01,728-Speed 759.11 samples/sec   Loss 11.9213   Epoch: 3   Global Step: 42600   Required: 49 hours
Training: 2021-04-11 04:03:35,097-Speed 767.20 samples/sec   Loss 11.8272   Epoch: 3   Global Step: 42650   Required: 49 hours
Training: 2021-04-11 04:04:08,604-Speed 764.02 samples/sec   Loss 11.8952   Epoch: 3   Global Step: 42700   Required: 49 hours
Training: 2021-04-11 04:04:41,964-Speed 767.40 samples/sec   Loss 11.7633   Epoch: 3   Global Step: 42750   Required: 49 hours
Training: 2021-04-11 04:05:15,329-Speed 767.30 samples/sec   Loss 12.0171   Epoch: 3   Global Step: 42800   Required: 49 hours
Training: 2021-04-11 04:05:48,690-Speed 767.37 samples/sec   Loss 11.8763   Epoch: 3   Global Step: 42850   Required: 49 hours
Training: 2021-04-11 04:06:22,065-Speed 767.06 samples/sec   Loss 11.9042   Epoch: 3   Global Step: 42900   Required: 49 hours
Training: 2021-04-11 04:06:55,609-Speed 763.19 samples/sec   Loss 12.0062   Epoch: 3   Global Step: 42950   Required: 49 hours
Training: 2021-04-11 04:07:29,303-Speed 759.79 samples/sec   Loss 11.9409   Epoch: 3   Global Step: 43000   Required: 49 hours
Training: 2021-04-11 04:08:02,877-Speed 762.50 samples/sec   Loss 11.8840   Epoch: 3   Global Step: 43050   Required: 49 hours
Training: 2021-04-11 04:08:36,293-Speed 766.12 samples/sec   Loss 11.9334   Epoch: 3   Global Step: 43100   Required: 49 hours
Training: 2021-04-11 04:09:09,779-Speed 764.50 samples/sec   Loss 11.8653   Epoch: 3   Global Step: 43150   Required: 49 hours
Training: 2021-04-11 04:09:43,175-Speed 766.57 samples/sec   Loss 11.9061   Epoch: 3   Global Step: 43200   Required: 49 hours
Training: 2021-04-11 04:10:16,866-Speed 759.86 samples/sec   Loss 11.8289   Epoch: 3   Global Step: 43250   Required: 49 hours
Training: 2021-04-11 04:10:50,226-Speed 767.41 samples/sec   Loss 11.7921   Epoch: 3   Global Step: 43300   Required: 49 hours
Training: 2021-04-11 04:11:23,595-Speed 767.19 samples/sec   Loss 11.7564   Epoch: 3   Global Step: 43350   Required: 49 hours
Training: 2021-04-11 04:11:56,984-Speed 766.73 samples/sec   Loss 11.8154   Epoch: 3   Global Step: 43400   Required: 49 hours
Training: 2021-04-11 04:12:30,674-Speed 759.87 samples/sec   Loss 11.7881   Epoch: 3   Global Step: 43450   Required: 49 hours
Training: 2021-04-11 04:13:04,031-Speed 767.48 samples/sec   Loss 11.8126   Epoch: 3   Global Step: 43500   Required: 49 hours
Training: 2021-04-11 04:13:37,440-Speed 766.26 samples/sec   Loss 11.9649   Epoch: 3   Global Step: 43550   Required: 49 hours
Training: 2021-04-11 04:14:11,201-Speed 758.30 samples/sec   Loss 11.9418   Epoch: 3   Global Step: 43600   Required: 49 hours
Training: 2021-04-11 04:14:44,605-Speed 766.37 samples/sec   Loss 11.9281   Epoch: 3   Global Step: 43650   Required: 49 hours
Training: 2021-04-11 04:15:18,007-Speed 766.44 samples/sec   Loss 11.7320   Epoch: 3   Global Step: 43700   Required: 49 hours
Training: 2021-04-11 04:15:51,422-Speed 766.14 samples/sec   Loss 11.8628   Epoch: 3   Global Step: 43750   Required: 49 hours
Training: 2021-04-11 04:16:25,001-Speed 762.40 samples/sec   Loss 11.7962   Epoch: 3   Global Step: 43800   Required: 49 hours
Training: 2021-04-11 04:16:58,989-Speed 753.20 samples/sec   Loss 11.8014   Epoch: 3   Global Step: 43850   Required: 49 hours
Training: 2021-04-11 04:17:32,501-Speed 763.92 samples/sec   Loss 11.8095   Epoch: 3   Global Step: 43900   Required: 49 hours
Training: 2021-04-11 04:18:05,951-Speed 765.35 samples/sec   Loss 11.7876   Epoch: 3   Global Step: 43950   Required: 49 hours
Training: 2021-04-11 04:18:39,531-Speed 762.36 samples/sec   Loss 11.9674   Epoch: 3   Global Step: 44000   Required: 49 hours
Training: 2021-04-11 04:19:13,273-Speed 758.70 samples/sec   Loss 11.8415   Epoch: 3   Global Step: 44050   Required: 49 hours
Training: 2021-04-11 04:19:46,820-Speed 763.13 samples/sec   Loss 11.7815   Epoch: 3   Global Step: 44100   Required: 49 hours
Training: 2021-04-11 04:20:20,270-Speed 765.32 samples/sec   Loss 11.8726   Epoch: 3   Global Step: 44150   Required: 49 hours
Training: 2021-04-11 04:20:53,788-Speed 763.79 samples/sec   Loss 11.7664   Epoch: 3   Global Step: 44200   Required: 49 hours
Training: 2021-04-11 04:21:27,240-Speed 765.28 samples/sec   Loss 11.7517   Epoch: 3   Global Step: 44250   Required: 49 hours
Training: 2021-04-11 04:22:00,681-Speed 765.54 samples/sec   Loss 11.8510   Epoch: 3   Global Step: 44300   Required: 49 hours
Training: 2021-04-11 04:22:34,082-Speed 766.46 samples/sec   Loss 11.7378   Epoch: 3   Global Step: 44350   Required: 49 hours
Training: 2021-04-11 04:23:07,502-Speed 766.03 samples/sec   Loss 11.8521   Epoch: 3   Global Step: 44400   Required: 49 hours
Training: 2021-04-11 04:23:40,871-Speed 767.20 samples/sec   Loss 11.7867   Epoch: 3   Global Step: 44450   Required: 49 hours
Training: 2021-04-11 04:24:14,461-Speed 762.14 samples/sec   Loss 11.7348   Epoch: 3   Global Step: 44500   Required: 49 hours
Training: 2021-04-11 04:24:47,847-Speed 766.80 samples/sec   Loss 11.8004   Epoch: 3   Global Step: 44550   Required: 49 hours
Training: 2021-04-11 04:25:21,350-Speed 764.12 samples/sec   Loss 11.8320   Epoch: 3   Global Step: 44600   Required: 49 hours
Training: 2021-04-11 04:25:54,989-Speed 761.04 samples/sec   Loss 11.7666   Epoch: 3   Global Step: 44650   Required: 49 hours
Training: 2021-04-11 04:26:28,947-Speed 753.88 samples/sec   Loss 11.9439   Epoch: 3   Global Step: 44700   Required: 49 hours
Training: 2021-04-11 04:27:02,611-Speed 760.45 samples/sec   Loss 11.9615   Epoch: 3   Global Step: 44750   Required: 49 hours
Training: 2021-04-11 04:27:36,010-Speed 766.52 samples/sec   Loss 11.8181   Epoch: 3   Global Step: 44800   Required: 49 hours
Training: 2021-04-11 04:28:09,654-Speed 760.92 samples/sec   Loss 11.8769   Epoch: 3   Global Step: 44850   Required: 49 hours
Training: 2021-04-11 04:28:43,032-Speed 766.97 samples/sec   Loss 11.8465   Epoch: 3   Global Step: 44900   Required: 49 hours
Training: 2021-04-11 04:29:16,417-Speed 766.84 samples/sec   Loss 11.8654   Epoch: 3   Global Step: 44950   Required: 49 hours
Training: 2021-04-11 04:29:49,817-Speed 766.47 samples/sec   Loss 11.8182   Epoch: 3   Global Step: 45000   Required: 49 hours
Training: 2021-04-11 04:30:23,210-Speed 766.64 samples/sec   Loss 11.8548   Epoch: 3   Global Step: 45050   Required: 49 hours
Training: 2021-04-11 04:30:56,798-Speed 762.19 samples/sec   Loss 11.7294   Epoch: 3   Global Step: 45100   Required: 49 hours
Training: 2021-04-11 04:31:30,149-Speed 767.61 samples/sec   Loss 11.7276   Epoch: 3   Global Step: 45150   Required: 49 hours
Training: 2021-04-11 04:32:03,529-Speed 766.92 samples/sec   Loss 11.7363   Epoch: 3   Global Step: 45200   Required: 49 hours
Training: 2021-04-11 04:32:36,917-Speed 766.76 samples/sec   Loss 11.8616   Epoch: 3   Global Step: 45250   Required: 49 hours
Training: 2021-04-11 04:33:10,325-Speed 766.29 samples/sec   Loss 11.7788   Epoch: 3   Global Step: 45300   Required: 49 hours
Training: 2021-04-11 04:33:44,103-Speed 757.91 samples/sec   Loss 11.8661   Epoch: 3   Global Step: 45350   Required: 49 hours
Training: 2021-04-11 04:34:17,718-Speed 761.56 samples/sec   Loss 11.8499   Epoch: 3   Global Step: 45400   Required: 49 hours
Training: 2021-04-11 04:34:51,420-Speed 759.62 samples/sec   Loss 11.8273   Epoch: 3   Global Step: 45450   Required: 49 hours
Training: 2021-04-11 04:36:15,020-[lfw][45488]XNorm: 22.737586
Training: 2021-04-11 04:36:15,020-[lfw][45488]Accuracy-Flip: 0.99500+-0.00269
Training: 2021-04-11 04:36:15,020-[lfw][45488]Accuracy-Highest: 0.99500
Training: 2021-04-11 04:37:22,067-[cfp_fp][45488]XNorm: 19.244145
Training: 2021-04-11 04:37:22,067-[cfp_fp][45488]Accuracy-Flip: 0.90700+-0.01262
Training: 2021-04-11 04:37:22,067-[cfp_fp][45488]Accuracy-Highest: 0.90943
Training: 2021-04-11 04:38:19,641-[agedb_30][45488]XNorm: 22.256382
Training: 2021-04-11 04:38:19,641-[agedb_30][45488]Accuracy-Flip: 0.95833+-0.01243
Training: 2021-04-11 04:38:19,641-[agedb_30][45488]Accuracy-Highest: 0.95833
Training: 2021-04-11 04:38:29,090-Speed 117.61 samples/sec   Loss 11.6507   Epoch: 4   Global Step: 45500   Required: 49 hours
Training: 2021-04-11 04:39:02,212-Speed 772.92 samples/sec   Loss 11.2230   Epoch: 4   Global Step: 45550   Required: 49 hours
Training: 2021-04-11 04:39:35,566-Speed 767.55 samples/sec   Loss 11.2211   Epoch: 4   Global Step: 45600   Required: 49 hours
Training: 2021-04-11 04:40:09,489-Speed 754.65 samples/sec   Loss 11.2446   Epoch: 4   Global Step: 45650   Required: 49 hours
Training: 2021-04-11 04:40:43,395-Speed 755.03 samples/sec   Loss 11.4137   Epoch: 4   Global Step: 45700   Required: 49 hours
Training: 2021-04-11 04:41:17,230-Speed 756.64 samples/sec   Loss 11.3946   Epoch: 4   Global Step: 45750   Required: 49 hours
Training: 2021-04-11 04:41:50,972-Speed 758.71 samples/sec   Loss 11.5361   Epoch: 4   Global Step: 45800   Required: 49 hours
Training: 2021-04-11 04:42:24,332-Speed 767.41 samples/sec   Loss 11.4545   Epoch: 4   Global Step: 45850   Required: 49 hours
Training: 2021-04-11 04:42:57,775-Speed 765.49 samples/sec   Loss 11.5503   Epoch: 4   Global Step: 45900   Required: 49 hours
Training: 2021-04-11 04:43:31,620-Speed 756.40 samples/sec   Loss 11.5159   Epoch: 4   Global Step: 45950   Required: 49 hours
Training: 2021-04-11 04:44:05,261-Speed 760.97 samples/sec   Loss 11.6844   Epoch: 4   Global Step: 46000   Required: 49 hours
Training: 2021-04-11 04:44:38,684-Speed 765.97 samples/sec   Loss 11.5906   Epoch: 4   Global Step: 46050   Required: 49 hours
Training: 2021-04-11 04:45:12,096-Speed 766.19 samples/sec   Loss 11.5844   Epoch: 4   Global Step: 46100   Required: 49 hours
Training: 2021-04-11 04:45:45,694-Speed 761.96 samples/sec   Loss 11.6667   Epoch: 4   Global Step: 46150   Required: 49 hours
Training: 2021-04-11 04:46:19,533-Speed 756.54 samples/sec   Loss 11.6664   Epoch: 4   Global Step: 46200   Required: 49 hours
Training: 2021-04-11 04:46:52,930-Speed 766.55 samples/sec   Loss 11.6377   Epoch: 4   Global Step: 46250   Required: 49 hours
Training: 2021-04-11 04:47:26,331-Speed 766.45 samples/sec   Loss 11.6699   Epoch: 4   Global Step: 46300   Required: 49 hours
Training: 2021-04-11 04:48:00,488-Speed 749.49 samples/sec   Loss 11.8574   Epoch: 4   Global Step: 46350   Required: 49 hours
Training: 2021-04-11 04:48:33,959-Speed 764.85 samples/sec   Loss 11.5801   Epoch: 4   Global Step: 46400   Required: 49 hours
Training: 2021-04-11 04:49:07,353-Speed 766.63 samples/sec   Loss 11.7923   Epoch: 4   Global Step: 46450   Required: 49 hours
Training: 2021-04-11 04:49:41,062-Speed 759.45 samples/sec   Loss 11.7941   Epoch: 4   Global Step: 46500   Required: 49 hours
Training: 2021-04-11 04:50:14,573-Speed 763.93 samples/sec   Loss 11.8060   Epoch: 4   Global Step: 46550   Required: 49 hours
Training: 2021-04-11 04:50:48,009-Speed 765.66 samples/sec   Loss 11.7588   Epoch: 4   Global Step: 46600   Required: 49 hours
Training: 2021-04-11 04:51:21,364-Speed 767.50 samples/sec   Loss 11.6201   Epoch: 4   Global Step: 46650   Required: 49 hours
Training: 2021-04-11 04:51:54,755-Speed 766.69 samples/sec   Loss 11.7453   Epoch: 4   Global Step: 46700   Required: 49 hours
Training: 2021-04-11 04:52:28,145-Speed 766.70 samples/sec   Loss 11.8323   Epoch: 4   Global Step: 46750   Required: 49 hours
Training: 2021-04-11 04:53:01,511-Speed 767.27 samples/sec   Loss 11.7063   Epoch: 4   Global Step: 46800   Required: 49 hours
Training: 2021-04-11 04:53:34,944-Speed 765.73 samples/sec   Loss 11.7590   Epoch: 4   Global Step: 46850   Required: 49 hours
Training: 2021-04-11 04:54:08,373-Speed 765.81 samples/sec   Loss 11.8529   Epoch: 4   Global Step: 46900   Required: 49 hours
Training: 2021-04-11 04:54:41,795-Speed 765.96 samples/sec   Loss 11.7230   Epoch: 4   Global Step: 46950   Required: 49 hours
Training: 2021-04-11 04:55:15,161-Speed 767.26 samples/sec   Loss 11.6836   Epoch: 4   Global Step: 47000   Required: 49 hours
Training: 2021-04-11 04:55:48,834-Speed 760.27 samples/sec   Loss 11.8055   Epoch: 4   Global Step: 47050   Required: 48 hours
Training: 2021-04-11 04:56:22,190-Speed 767.49 samples/sec   Loss 11.7386   Epoch: 4   Global Step: 47100   Required: 48 hours
Training: 2021-04-11 04:56:55,769-Speed 762.40 samples/sec   Loss 11.8223   Epoch: 4   Global Step: 47150   Required: 48 hours
Training: 2021-04-11 04:57:29,180-Speed 766.23 samples/sec   Loss 11.7852   Epoch: 4   Global Step: 47200   Required: 48 hours
Training: 2021-04-11 04:58:02,788-Speed 761.72 samples/sec   Loss 11.6199   Epoch: 4   Global Step: 47250   Required: 48 hours
Training: 2021-04-11 04:58:36,178-Speed 766.73 samples/sec   Loss 11.7525   Epoch: 4   Global Step: 47300   Required: 48 hours
Training: 2021-04-11 04:59:09,595-Speed 766.08 samples/sec   Loss 11.7889   Epoch: 4   Global Step: 47350   Required: 48 hours
Training: 2021-04-11 04:59:43,057-Speed 765.06 samples/sec   Loss 11.7945   Epoch: 4   Global Step: 47400   Required: 48 hours
Training: 2021-04-11 05:00:16,559-Speed 764.14 samples/sec   Loss 11.6899   Epoch: 4   Global Step: 47450   Required: 48 hours
Training: 2021-04-11 05:00:49,927-Speed 767.23 samples/sec   Loss 11.7046   Epoch: 4   Global Step: 47500   Required: 48 hours
Training: 2021-04-11 05:01:23,333-Speed 766.33 samples/sec   Loss 11.8074   Epoch: 4   Global Step: 47550   Required: 48 hours
Training: 2021-04-11 05:01:56,950-Speed 761.53 samples/sec   Loss 11.6473   Epoch: 4   Global Step: 47600   Required: 48 hours
Training: 2021-04-11 05:02:30,346-Speed 766.57 samples/sec   Loss 11.7813   Epoch: 4   Global Step: 47650   Required: 48 hours
Training: 2021-04-11 05:03:03,756-Speed 766.25 samples/sec   Loss 11.7127   Epoch: 4   Global Step: 47700   Required: 48 hours
Training: 2021-04-11 05:03:37,170-Speed 766.16 samples/sec   Loss 11.9007   Epoch: 4   Global Step: 47750   Required: 48 hours
Training: 2021-04-11 05:04:10,561-Speed 766.67 samples/sec   Loss 11.7644   Epoch: 4   Global Step: 47800   Required: 48 hours
Training: 2021-04-11 05:04:43,971-Speed 766.27 samples/sec   Loss 11.7408   Epoch: 4   Global Step: 47850   Required: 48 hours
Training: 2021-04-11 05:05:17,366-Speed 766.59 samples/sec   Loss 11.8740   Epoch: 4   Global Step: 47900   Required: 48 hours
Training: 2021-04-11 05:05:50,760-Speed 766.60 samples/sec   Loss 11.8556   Epoch: 4   Global Step: 47950   Required: 48 hours
Training: 2021-04-11 05:06:24,178-Speed 766.07 samples/sec   Loss 11.7636   Epoch: 4   Global Step: 48000   Required: 48 hours
Training: 2021-04-11 05:06:57,574-Speed 766.58 samples/sec   Loss 11.8468   Epoch: 4   Global Step: 48050   Required: 48 hours
Training: 2021-04-11 05:07:31,047-Speed 764.81 samples/sec   Loss 11.6731   Epoch: 4   Global Step: 48100   Required: 48 hours
Training: 2021-04-11 05:08:04,429-Speed 766.88 samples/sec   Loss 11.7374   Epoch: 4   Global Step: 48150   Required: 48 hours
Training: 2021-04-11 05:08:38,052-Speed 761.40 samples/sec   Loss 11.6473   Epoch: 4   Global Step: 48200   Required: 48 hours
Training: 2021-04-11 05:09:11,508-Speed 765.19 samples/sec   Loss 11.7741   Epoch: 4   Global Step: 48250   Required: 48 hours
Training: 2021-04-11 05:09:45,240-Speed 758.95 samples/sec   Loss 11.7066   Epoch: 4   Global Step: 48300   Required: 48 hours
Training: 2021-04-11 05:10:18,650-Speed 766.23 samples/sec   Loss 11.7851   Epoch: 4   Global Step: 48350   Required: 48 hours
Training: 2021-04-11 05:10:52,228-Speed 762.41 samples/sec   Loss 11.7628   Epoch: 4   Global Step: 48400   Required: 48 hours
Training: 2021-04-11 05:11:25,624-Speed 766.58 samples/sec   Loss 11.8020   Epoch: 4   Global Step: 48450   Required: 48 hours
Training: 2021-04-11 05:11:59,321-Speed 759.72 samples/sec   Loss 11.7120   Epoch: 4   Global Step: 48500   Required: 48 hours
Training: 2021-04-11 05:12:33,553-Speed 747.85 samples/sec   Loss 11.7962   Epoch: 4   Global Step: 48550   Required: 48 hours
Training: 2021-04-11 05:13:07,450-Speed 755.24 samples/sec   Loss 11.8394   Epoch: 4   Global Step: 48600   Required: 48 hours
Training: 2021-04-11 05:13:41,369-Speed 754.76 samples/sec   Loss 11.8392   Epoch: 4   Global Step: 48650   Required: 48 hours
Training: 2021-04-11 05:14:15,184-Speed 757.07 samples/sec   Loss 11.8139   Epoch: 4   Global Step: 48700   Required: 48 hours
Training: 2021-04-11 05:14:49,022-Speed 756.55 samples/sec   Loss 11.6832   Epoch: 4   Global Step: 48750   Required: 48 hours
Training: 2021-04-11 05:15:23,052-Speed 752.29 samples/sec   Loss 11.7775   Epoch: 4   Global Step: 48800   Required: 48 hours
Training: 2021-04-11 05:15:57,159-Speed 750.60 samples/sec   Loss 11.7361   Epoch: 4   Global Step: 48850   Required: 48 hours
Training: 2021-04-11 05:16:30,533-Speed 767.06 samples/sec   Loss 11.8105   Epoch: 4   Global Step: 48900   Required: 48 hours
Training: 2021-04-11 05:17:03,914-Speed 766.93 samples/sec   Loss 11.9173   Epoch: 4   Global Step: 48950   Required: 48 hours
Training: 2021-04-11 05:17:37,311-Speed 766.54 samples/sec   Loss 11.8459   Epoch: 4   Global Step: 49000   Required: 48 hours
Training: 2021-04-11 05:18:10,751-Speed 765.57 samples/sec   Loss 11.7804   Epoch: 4   Global Step: 49050   Required: 48 hours
Training: 2021-04-11 05:18:44,180-Speed 765.80 samples/sec   Loss 11.7775   Epoch: 4   Global Step: 49100   Required: 48 hours
Training: 2021-04-11 05:19:17,577-Speed 766.56 samples/sec   Loss 11.7831   Epoch: 4   Global Step: 49150   Required: 48 hours
Training: 2021-04-11 05:19:50,979-Speed 766.42 samples/sec   Loss 11.7877   Epoch: 4   Global Step: 49200   Required: 48 hours
Training: 2021-04-11 05:20:24,371-Speed 766.68 samples/sec   Loss 11.6902   Epoch: 4   Global Step: 49250   Required: 48 hours
Training: 2021-04-11 05:20:57,756-Speed 766.80 samples/sec   Loss 11.7551   Epoch: 4   Global Step: 49300   Required: 48 hours
Training: 2021-04-11 05:21:31,224-Speed 764.93 samples/sec   Loss 11.7213   Epoch: 4   Global Step: 49350   Required: 48 hours
Training: 2021-04-11 05:22:04,703-Speed 764.68 samples/sec   Loss 11.8131   Epoch: 4   Global Step: 49400   Required: 48 hours
Training: 2021-04-11 05:22:38,501-Speed 757.45 samples/sec   Loss 11.6724   Epoch: 4   Global Step: 49450   Required: 48 hours
Training: 2021-04-11 05:23:12,348-Speed 756.35 samples/sec   Loss 11.8402   Epoch: 4   Global Step: 49500   Required: 48 hours
Training: 2021-04-11 05:23:46,298-Speed 754.06 samples/sec   Loss 11.7741   Epoch: 4   Global Step: 49550   Required: 48 hours
Training: 2021-04-11 05:24:20,273-Speed 753.51 samples/sec   Loss 11.8541   Epoch: 4   Global Step: 49600   Required: 48 hours
Training: 2021-04-11 05:24:53,751-Speed 764.70 samples/sec   Loss 11.7709   Epoch: 4   Global Step: 49650   Required: 48 hours
Training: 2021-04-11 05:25:27,166-Speed 766.14 samples/sec   Loss 11.6850   Epoch: 4   Global Step: 49700   Required: 48 hours
Training: 2021-04-11 05:26:00,779-Speed 761.61 samples/sec   Loss 11.7884   Epoch: 4   Global Step: 49750   Required: 48 hours
Training: 2021-04-11 05:26:34,186-Speed 766.31 samples/sec   Loss 11.7000   Epoch: 4   Global Step: 49800   Required: 48 hours
Training: 2021-04-11 05:27:07,598-Speed 766.21 samples/sec   Loss 11.7962   Epoch: 4   Global Step: 49850   Required: 48 hours
Training: 2021-04-11 05:27:41,066-Speed 764.93 samples/sec   Loss 11.5887   Epoch: 4   Global Step: 49900   Required: 48 hours
Training: 2021-04-11 05:28:14,460-Speed 766.60 samples/sec   Loss 11.6988   Epoch: 4   Global Step: 49950   Required: 48 hours
Training: 2021-04-11 05:28:47,915-Speed 765.22 samples/sec   Loss 11.8356   Epoch: 4   Global Step: 50000   Required: 48 hours
